run_id,source_center,model,method,method_display,seed,case_id,video_id,lesion_id,shape,morphology_group,cluster_id,n_frames,dice_mean,hd95_px_mean,weighted_fbeta_mean,boundary_iou_mean,n_empty_predictions,empty_prediction_rate
srcC1_polyp_pvt_joint_affine_floor_seed0_ja20260714,C1,polyp_pvt,joint_affine_floor,joint_affine_floor,0,case25_1,case25,case25_1,Is,non_flat,case25_1:case25,202,0.7700953371833311,57.933356411686106,0.708079608573815,0.515887112515424,0,0.0
srcC1_polyp_pvt_joint_affine_floor_seed0_ja20260714,C1,polyp_pvt,joint_affine_floor,joint_affine_floor,0,case25_2,case25,case25_2,Is,non_flat,case25_2:case25,136,0.8781546054167656,30.496835597266777,0.8332447833985297,0.5636360631455962,0,0.0
srcC1_polyp_pvt_joint_affine_floor_seed0_ja20260714,C1,polyp_pvt,joint_affine_floor,joint_affine_floor,0,case26_1,case26,case26_1,Is,non_flat,case26_1:case26,151,0.8169667052331894,16.971717825569407,0.7334357314890145,0.6909962057179704,0,0.0
srcC1_polyp_pvt_joint_affine_floor_seed0_ja20260714,C1,polyp_pvt,joint_affine_floor,joint_affine_floor,0,case26_2,case26,case26_2,Is,non_flat,case26_2:case26,219,0.3746074649407515,101.37664469013714,0.331053157272264,0.2912350268641939,2,0.0091324200913242
srcC1_polyp_pvt_joint_affine_floor_seed0_ja20260714,C1,polyp_pvt,joint_affine_floor,joint_affine_floor,0,case27,case27,case27,Is,non_flat,case27:case27,249,0.7920208823378488,31.894631477798796,0.7464378644536516,0.5646495967298232,2,0.0080321285140562
srcC1_polyp_pvt_joint_affine_floor_seed0_ja20260714,C1,polyp_pvt,joint_affine_floor,joint_affine_floor,0,case28,case28,case28,Is,non_flat,case28:case28,195,0.2195385997839201,165.9375296605671,0.2214403719489127,0.0963758691255432,20,0.1025641025641025
srcC1_polyp_pvt_joint_affine_floor_seed0_ja20260714,C1,polyp_pvt,joint_affine_floor,joint_affine_floor,0,case29_1,case29,case29_1,Isp,non_flat,case29_1:case29,214,0.7361469011279574,66.45175471726553,0.6800802320917746,0.4559216599617657,1,0.0046728971962616
srcC1_polyp_pvt_joint_affine_floor_seed0_ja20260714,C1,polyp_pvt,joint_affine_floor,joint_affine_floor,0,case29_2,case29,case29_2,Isp,non_flat,case29_2:case29,163,0.8383774009464618,44.80349247286315,0.8209525014807214,0.4511799409754292,0,0.0
srcC1_polyp_pvt_joint_affine_floor_seed0_ja20260714,C1,polyp_pvt,joint_affine_floor,joint_affine_floor,0,case2_1,case2,case2_1,Is,non_flat,case2_1:case2,150,0.9658216430043588,10.033805802702656,0.954231264351344,0.7026477102380349,0,0.0
srcC1_polyp_pvt_joint_affine_floor_seed0_ja20260714,C1,polyp_pvt,joint_affine_floor,joint_affine_floor,0,case2_2,case2,case2_2,Is,non_flat,case2_2:case2,150,0.9752701836222232,4.644984489337428,0.97289748869491,0.6953915403627488,0,0.0
